d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,target
9.88,20.04,1.76,-3.68,8.74,3.76,0.91,0.21,0.36,12.74,8.34,-6.81,4
16.9,14.67,-5.13,-2.74,8.82,3.92,0.98,0.19,0.35,9.02,5.21,-5.63,4
12.9,14.31,-5.84,-3.33,10.15,4.74,1.15,0.31,0.24,2.59,2.21,-6.57,4
4.19,13.49,-5.29,-3.41,11.88,6.82,1.28,0.44,0.07,-2.22,0.64,-3.89,4
2.31,12.23,-2.9,-1.56,12.39,3.88,1.2,0.52,0.05,-18.2,-16.13,-3.18,4
3.6,9.13,-1.09,-3.13,9.06,2.27,1.0,0.2,0.12,16.43,-7.43,12.72,4
1.84,8.9,0.9,-4.11,9.21,1.05,0.98,0.3,0.18,47.23,14.67,25.78,4
1.25,9.92,1.8,-1.84,10.47,1.6,1.01,0.46,0.12,-6.93,-5.49,14.66,4
2.07,10.39,2.98,-2.74,9.64,0.23,1.05,0.29,0.09,-2.05,-15.37,28.69,4
1.37,11.65,3.76,-3.64,10.04,0.27,0.96,0.3,0.1,3.06,-12.27,16.05,4
0.47,10.51,2.39,-2.9,9.41,0.35,0.85,0.4,0.14,0.84,-20.93,7.06,4
1.21,9.02,0.31,-2.43,8.11,0.74,0.8,0.37,0.17,-3.64,-23.21,-1.71,4
2.0,8.47,0.15,-2.51,8.15,1.09,0.81,0.38,0.16,-7.84,-23.0,-5.75,4
1.8,9.02,0.03,-2.54,8.43,1.21,0.87,0.36,0.12,-10.81,-26.81,-7.08,4
0.98,9.49,0.43,-2.62,9.17,1.41,0.92,0.36,0.13,-15.71,-26.85,-11.45,4
1.25,10.55,0.35,-2.54,10.04,1.45,0.98,0.36,0.15,-12.21,-20.72,-13.17,4
0.9,11.14,1.09,-2.94,11.06,1.68,1.15,0.35,0.16,-2.46,-12.75,-10.92,4
1.96,9.53,1.41,-2.74,10.12,1.52,1.08,0.31,0.07,-1.11,-18.48,7.52,4
0.82,10.08,2.31,-2.62,10.19,1.09,1.14,0.22,0.12,17.96,-7.83,21.82,4
3.76,10.08,3.37,-2.86,12.16,1.25,0.98,0.36,0.12,10.85,-4.67,17.37,4
0.39,9.29,1.6,-3.05,10.7,1.72,0.85,0.39,0.16,3.49,-3.05,7.53,4
0.31,9.57,1.72,-2.74,9.49,1.92,0.85,0.32,0.18,-5.66,-2.52,0.23,4
2.07,10.27,1.84,-1.96,9.21,1.52,0.93,0.33,0.19,-7.63,0.66,-4.14,4
2.7,10.04,0.31,-2.35,9.68,0.94,0.93,0.34,0.18,-10.82,1.92,-8.71,4
2.7,9.96,0.07,-2.74,9.06,1.05,0.93,0.36,0.14,-15.55,3.4,-13.55,4
1.8,9.45,1.13,-3.09,9.29,1.52,0.9,0.41,0.18,-21.2,5.76,-18.17,4
0.19,8.98,1.29,-3.21,9.1,1.25,0.9,0.39,0.19,-27.8,4.26,-19.71,4
0.23,8.51,1.6,-3.56,9.13,0.98,0.92,0.39,0.24,-26.96,4.43,-15.94,4
0.27,8.43,1.56,-3.49,9.21,1.21,0.91,0.4,0.27,-20.04,6.23,-11.01,4
0.35,8.59,2.03,-3.41,9.61,1.13,0.91,0.42,0.28,-14.16,9.31,-7.76,4
0.54,9.17,2.23,-3.05,9.88,0.9,0.91,0.41,0.23,-13.29,9.66,-5.78,4
0.58,9.02,2.03,-2.62,9.64,0.58,0.89,0.41,0.2,-13.86,8.05,-3.91,4
0.54,8.98,2.11,-2.23,9.61,0.66,0.89,0.43,0.21,-17.42,5.66,-5.85,4
1.25,10.08,1.68,-1.8,10.31,0.35,1.02,0.41,0.16,-18.6,2.27,-7.19,4
1.76,11.06,1.33,-2.07,11.49,0.19,1.2,0.31,0.08,-12.03,1.86,-2.07,4
1.52,11.41,0.0,-2.39,11.8,0.74,1.19,0.34,0.01,-1.22,0.19,7.35,4
1.68,11.14,0.54,-2.58,10.08,1.64,1.28,0.21,0.12,2.18,-3.76,29.48,4
1.64,13.69,0.5,-1.92,10.63,1.76,1.15,0.28,0.31,20.9,9.93,24.47,4
4.47,11.88,-1.41,-2.27,10.86,3.37,0.75,0.55,0.28,-1.79,5.24,-9.42,4
